step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
31,A_to_A,0.88,0.85,9.8,125.2405,5.1859,125.2405,5.1859,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,130.2534,5.0129,130.2534,5.0129,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,135.2358,4.9824,135.2358,4.9824,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,140.2816,5.0458,140.2816,5.0458,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,145.4399,5.1583,145.4399,5.1583,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,150.6224,5.1825,150.6224,5.1825,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,155.8569,5.2346,155.8569,5.2346,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,161.217,5.3601,161.217,5.3601,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,166.5945,5.3774,166.5945,5.3774,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,171.7533,5.1588,171.7533,5.1588,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.4494,0.4494,-0.4494,-0.4494,1.2724,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.1589,0.2905,-1.4546,-1.0051,1.8283,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-1.8728,-0.4183,-2.6345,-1.1799,1.0724,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.0521,-0.4176,-4.093,-1.4585,1.4701,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-4.95,-0.857,-5.555,-1.462,0.8632,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-6.1011,-0.5462,-7.3334,-1.7784,1.7368,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-8.2095,-0.8761,-9.285,-1.9516,1.5215,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-10.2213,-0.9363,-11.4518,-2.1667,1.7433,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-12.7935,-1.3418,-13.5551,-2.1034,1.0694,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-14.8345,-1.2794,-15.6201,-2.065,1.1178,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-16.5902,-0.9701,-17.9333,-2.3132,1.9034,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.4187,-1.4855,-20.1258,-2.1925,1.0088,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-21.5718,-1.4461,-22.1658,-2.04,0.8309,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.4924,-1.3266,-24.0827,-1.917,0.837,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-25.0918,-1.0091,-26.1216,-2.0389,1.4571,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-27.2821,-1.1605,-28.2028,-2.0812,1.3011,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-29.4766,-1.2738,-30.2382,-2.0354,1.0679,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-31.4186,-1.1804,-32.2941,-2.0559,1.2402,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-33.5492,-1.255,-34.308,-2.0139,1.0759,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-35.5914,-1.2834,-36.2268,-1.9187,0.9073,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-37.1862,-0.9594,-38.3181,-2.0913,1.6084,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-39.3505,-1.0324,-40.6109,-2.2928,1.7824,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-42.1505,-1.5396,-42.717,-2.106,0.7958,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-44.1116,-1.3946,-44.671,-1.954,0.7867,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-45.7811,-1.1102,-46.6676,-1.9967,1.2528,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-47.8294,-1.1618,-48.6805,-2.0129,1.206,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-49.9899,-1.3094,-50.5716,-1.8911,0.8252,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-51.5787,-1.0072,-52.5712,-1.9996,1.4021,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-53.6042,-1.0331,-54.7175,-2.1463,1.5862,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-55.7904,-1.0729,-57.0572,-2.3397,1.7931,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-58.4446,-1.3874,-59.3901,-2.3328,1.3274,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-60.7621,-1.3721,-61.7272,-2.3371,1.3635,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-63.2645,-1.5374,-63.9058,-2.1786,0.91,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-65.1607,-1.2549,-66.115,-2.2092,1.3481,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-67.4019,-1.2869,-68.3406,-2.2257,1.3281,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-69.6044,-1.2638,-70.6157,-2.275,1.4254,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-72.1041,-1.4884,-72.7445,-2.1289,0.9048,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-74.0444,-1.2998,-74.8296,-2.0851,1.1077,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-76.018,-1.1884,-76.9565,-2.1269,1.3256,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-77.9939,-1.0374,-79.3009,-2.3443,1.8375,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.625,0.625,0.375,0.375,0.3597,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.3774,1.0024,0.8234,0.4484,0.7861,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.9546,1.1312,1.3192,0.4958,0.9072,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.2357,0.9166,1.6668,0.3477,0.8072,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.7514,1.0845,2.1757,0.5089,0.8203,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.2388,1.0631,2.606,0.4302,0.8942,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.6895,1.0836,3.0806,0.4746,0.8661,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.2844,1.2038,3.6092,0.5286,0.9603,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.8966,1.2874,4.166,0.5568,1.0309,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.4906,1.3246,4.7336,0.5676,1.063,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.8205,1.087,5.1542,0.4206,0.9344,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.9763,0.8221,5.4758,0.3216,0.721,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.3307,0.8549,5.8575,0.3817,0.6687,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.9577,1.1001,6.3619,0.5043,0.8306,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.3106,0.9488,6.7254,0.3635,0.8287,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.6947,0.9694,7.1587,0.4333,0.7547,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.226,1.0673,7.6223,0.4636,0.8573,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.6036,0.9813,8.0219,0.3997,0.8223,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.9297,0.9077,8.4035,0.3816,0.7433,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.3357,0.9322,8.8071,0.4036,0.7504,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.7005,0.8934,9.1785,0.3714,0.7376,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.9768,0.7983,9.506,0.3275,0.6753,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.4153,0.9094,9.918,0.412,0.705,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,11.0662,1.1482,10.4388,0.5208,0.8877,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.6554,1.2166,10.9562,0.5175,0.9909,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,12.1669,1.2106,11.4715,0.5153,0.9824,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.4765,1.005,11.8643,0.3928,0.8674,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.819,0.9547,12.2769,0.4126,0.7604,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.3282,1.0514,12.7393,0.4625,0.8325,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.9291,1.1898,13.2645,0.5252,0.9461,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.4256,1.1611,13.7469,0.4824,0.9602,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.649,0.9021,14.0914,0.3444,0.7756,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,15.1484,1.0571,14.5851,0.4937,0.8027,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.5876,1.0025,14.9851,0.4,0.8504,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,16.0334,1.0483,15.4509,0.4658,0.8303,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.6012,1.1503,15.951,0.5002,0.9248,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.8266,0.8755,16.2723,0.3213,0.7782,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.291,1.0186,16.7524,0.4801,0.7604,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.7808,1.0284,17.1736,0.4211,0.8597,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,18.0887,0.9152,17.5508,0.3773,0.7612,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.4656,0.4656,-0.4656,-0.4656,1.3176,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.0742,0.3915,-1.5975,-1.1318,2.1555,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.0935,-0.496,-2.9011,-1.3036,1.141,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.3489,-0.4478,-4.526,-1.6249,1.6642,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.1236,-0.5976,-6.5119,-1.986,1.9625,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.6253,-1.1134,-8.5562,-2.0443,1.3175,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.8659,-1.3097,-10.497,-1.9407,0.8898,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.0331,-2.5362,-12.6136,-2.1166,0.5939,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.0155,-2.402,-14.6264,-2.0128,0.55,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.9696,-2.3432,-16.6549,-2.0285,0.4456,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.9857,-2.3307,-18.716,-2.0611,0.3821,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.2559,-2.5399,-21.0229,-2.3069,0.3303,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.4742,-2.4514,-23.2525,-2.2296,0.3119,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.6063,-2.3539,-25.4241,-2.1716,0.2556,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.6869,-2.2628,-27.5359,-2.1118,0.2129,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.615,-2.079,-29.4901,-1.9542,0.1767,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.4602,-1.9701,-31.362,-1.8719,0.1382,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.5243,-2.1623,-33.4443,-2.0823,0.1115,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.4837,-2.0395,-35.408,-1.9638,0.1066,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.5947,-2.1867,-37.5341,-2.126,0.088,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.6899,-2.1559,-39.634,-2.1,0.079,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.6368,-2.0027,-41.5899,-1.9558,0.0656,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.8262,-2.2364,-43.7891,-2.1992,0.0533,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.9891,-2.2,-45.9535,-2.1645,0.0494,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.334,-2.3805,-48.3043,-2.3507,0.0396,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-50.4302,-2.1259,-50.4028,-2.0985,0.0379,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.6141,-2.2113,-52.5932,-2.1905,0.0294,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.983,-2.3898,-54.9645,-2.3713,0.0278,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.0992,-2.1347,-57.0822,-2.1177,0.0232,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.2293,-2.1471,-59.2163,-2.1341,0.0167,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.2198,-2.0035,-61.2087,-1.9924,0.0141,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.2857,-2.077,-63.2769,-2.0682,0.0125,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.4178,-2.1409,-65.4101,-2.1331,0.0106,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.4602,-2.0501,-67.4534,-2.0433,0.0104,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.6441,-2.1907,-69.6386,-2.1852,0.0092,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.9023,-2.2637,-71.8973,-2.2587,0.0072,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.1206,-2.2234,-74.1162,-2.219,0.0047,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.334,-2.2178,-76.3303,-2.2141,0.0061,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.3548,-2.0245,-78.3517,-2.0214,0.004,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.6317,-2.28,-80.6292,-2.2775,0.002,-0.9997,-1.0
