step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
5,A_to_B_zero_shot,0.71,-0.85,4.2,-6.4698,-1.1801,-7.0165,-1.7267,0.7677,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.7072,-0.6907,-9.0713,-2.0548,1.9339,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-10.0597,-0.9884,-11.35,-2.2787,1.8187,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-12.5229,-1.1729,-13.8002,-2.4502,1.8036,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-15.4419,-1.6417,-16.0544,-2.2542,0.8644,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-17.2839,-1.2295,-18.4091,-2.3547,1.5912,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-19.7784,-1.3693,-20.7837,-2.3746,1.4225,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-22.2258,-1.4421,-23.1173,-2.3336,1.264,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-24.4263,-1.3091,-25.5186,-2.4013,1.5476,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-26.9888,-1.4702,-27.8664,-2.3478,1.2445,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-29.3965,-1.5301,-30.0694,-2.203,0.9576,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-31.177,-1.1076,-32.4646,-2.3952,1.8156,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-33.8749,-1.4103,-34.8626,-2.398,1.395,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-36.3333,-1.4707,-37.2046,-2.3421,1.2285,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-38.6582,-1.4536,-39.4749,-2.2703,1.1532,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-40.6867,-1.2118,-41.8729,-2.398,1.6779,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-43.4926,-1.6196,-44.0662,-2.1932,0.8,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-45.3532,-1.287,-46.2664,-2.2002,1.2944,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-47.4084,-1.1421,-48.6226,-2.3563,1.7168,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-50.11,-1.4873,-50.8818,-2.2591,1.0971,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-52.307,-1.4252,-53.0486,-2.1668,1.0451,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-54.1726,-1.124,-55.3697,-2.3212,1.697,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-56.5747,-1.205,-57.8554,-2.4857,1.8174,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-59.3931,-1.5377,-60.27,-2.4146,1.2443,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-61.7943,-1.5243,-62.585,-2.315,1.1228,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-64.0624,-1.4774,-64.7883,-2.2033,1.0278,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-66.1463,-1.3579,-66.9337,-2.1454,1.1096,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-68.271,-1.3372,-69.0076,-2.0739,1.0392,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-70.2911,-1.2835,-71.0217,-2.0141,1.0381,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-71.9556,-0.9339,-73.2901,-2.2684,1.8866,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-74.791,-1.5008,-75.3961,-2.106,0.8525,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-76.5227,-1.1266,-77.6181,-2.222,1.5437,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-78.9298,-1.3117,-79.8393,-2.2212,1.2909,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-81.3491,-1.5098,-81.8612,-2.0219,0.7194,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-82.9253,-1.0641,-84.0118,-2.1506,1.5337,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-85.1689,-1.157,-86.2743,-2.2625,1.5609,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.7802,0.7802,0.4681,0.4681,0.4409,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.4279,0.9598,0.853,0.3849,0.8158,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.8673,1.0142,1.3045,0.4515,0.794,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.318,1.0134,1.7284,0.4238,0.8345,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.7589,1.0306,2.1738,0.4454,0.8234,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.3245,1.1507,2.6825,0.5087,0.9057,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.8428,1.1603,3.1711,0.4886,0.9496,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.4194,1.2483,3.7207,0.5496,0.9927,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.7233,1.0026,4.098,0.3773,0.8802,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.1029,1.0049,4.547,0.449,0.7876,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.7051,1.1581,5.0587,0.5116,0.9165,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.961,0.9023,5.3913,0.3327,0.8079,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.1626,0.7713,5.7184,0.327,0.6225,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.833,1.1146,6.2537,0.5353,0.8185,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.3424,1.0887,6.6885,0.4348,0.9236,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.5919,0.9034,7.0531,0.3647,0.7617,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.9305,0.8774,7.4308,0.3777,0.7071,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.3653,0.9346,7.8374,0.4067,0.7554,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.6782,0.8408,8.176,0.3386,0.7074,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.978,0.802,8.5191,0.3431,0.6484,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.5044,0.9853,8.9703,0.4512,0.7626,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.9789,1.0086,9.3913,0.421,0.8352,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.2142,0.8229,9.7133,0.3219,0.7026,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.7355,1.0222,10.1952,0.482,0.7527,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.4019,1.2067,10.7226,0.5274,0.9644,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.8184,1.0958,11.1649,0.4423,0.9227,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.2942,1.1292,11.662,0.4971,0.8836,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.7043,1.0423,12.0846,0.4226,0.8843,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.8907,0.8061,12.3958,0.3113,0.7042,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.1028,0.7069,12.693,0.2972,0.5825,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.6387,0.9457,13.1392,0.4462,0.7181,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.3762,1.237,13.6993,0.5601,0.9568,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.7231,1.0238,14.0851,0.3857,0.9031,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.2451,1.16,14.6237,0.5386,0.8805,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.5338,0.9101,14.95,0.3263,0.8323,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.0649,1.1149,15.4858,0.5358,0.8222,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.6093,1.1235,15.9413,0.4555,0.946,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.1154,1.1741,16.4599,0.5186,0.9275,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.6339,1.174,16.9527,0.4928,0.958,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.9309,0.9782,17.3386,0.3858,0.851,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.4881,0.4881,-0.4881,-0.4881,1.3809,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.3384,0.1497,-1.4139,-0.9258,1.5208,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.7271,-0.3132,-2.5726,-1.1587,1.195,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.0601,-0.4876,-3.9274,-1.3548,1.2256,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-4.4279,-0.5005,-5.5811,-1.6537,1.6332,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.2784,-0.6973,-7.5132,-1.9321,1.7481,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.6998,-1.1865,-9.3988,-1.8855,0.9879,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-11.8294,-2.4306,-11.4068,-2.008,0.5972,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.7742,-2.3674,-13.3914,-1.9847,0.5415,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.5777,-2.1862,-15.256,-1.8645,0.456,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-17.6838,-2.4278,-17.4268,-2.1708,0.3636,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-19.902,-2.4752,-19.6476,-2.2208,0.3591,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.9458,-2.2982,-21.7244,-2.0769,0.3135,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-24.1043,-2.3799,-23.9283,-2.2039,0.2498,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-26.1063,-2.178,-25.9475,-2.0192,0.2253,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.9996,-2.0521,-27.8759,-1.9284,0.1747,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.9778,-2.1019,-29.8773,-2.0014,0.143,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.0401,-2.1628,-31.9514,-2.0742,0.1248,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.3467,-2.3952,-34.2685,-2.3171,0.1096,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.4933,-2.2248,-36.4191,-2.1506,0.1048,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.6512,-2.2321,-38.5926,-2.1735,0.082,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.6935,-2.1008,-40.6431,-2.0505,0.0702,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.5696,-1.9265,-42.5292,-1.8861,0.0586,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.684,-2.1548,-44.6524,-2.1232,0.0444,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.9727,-2.3204,-46.9425,-2.2901,0.0422,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.4307,-2.4882,-49.403,-2.4605,0.0395,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.9813,-2.5783,-51.9559,-2.553,0.0371,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.4286,-2.4726,-54.4062,-2.4503,0.0322,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.5995,-2.1932,-56.5812,-2.175,0.0245,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.754,-2.1728,-58.7402,-2.159,0.0189,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.8182,-2.078,-60.8066,-2.0664,0.0176,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.8266,-2.02,-62.8171,-2.0105,0.0124,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.0081,-2.191,-65.0003,-2.1832,0.0119,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.2263,-2.226,-67.2191,-2.2188,0.0097,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.2656,-2.0466,-69.2594,-2.0403,0.0101,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.5437,-2.2843,-71.5388,-2.2794,0.0083,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.9827,-2.4439,-73.9781,-2.4393,0.0075,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.306,-2.3279,-76.3018,-2.3236,0.0072,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.4714,-2.1696,-78.4679,-2.1662,0.0052,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.4682,-2.0002,-80.4655,-1.9975,0.0036,-0.9997,-1.0
