step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.593,-2.2817,-32.4769,-2.1656,0.1654,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.6329,-2.156,-34.5345,-2.0576,0.1405,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.5106,-1.9761,-36.4311,-1.8966,0.1122,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.6075,-2.1764,-38.5452,-2.1141,0.0891,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.7849,-2.2397,-40.7258,-2.1806,0.0831,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.9084,-2.1826,-42.8566,-2.1308,0.0713,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.873,-2.0163,-44.8299,-1.9733,0.0617,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.7324,-1.9025,-46.6985,-1.8686,0.0494,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.7294,-2.0309,-48.7021,-2.0036,0.0388,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-50.6724,-1.9703,-50.6475,-1.9454,0.0348,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.8828,-2.2353,-52.8622,-2.2148,0.0291,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.9087,-2.0464,-54.8888,-2.0265,0.027,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.1048,-2.216,-57.0893,-2.2005,0.0196,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.3132,-2.224,-59.2989,-2.2097,0.0201,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.3475,-2.0485,-61.3353,-2.0363,0.019,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.3892,-2.054,-63.3797,-2.0444,0.0124,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.5238,-2.1441,-65.5156,-2.136,0.0121,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.7811,-2.2655,-67.7738,-2.2582,0.0101,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.8744,-2.1006,-69.8679,-2.094,0.0097,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.7878,-1.92,-71.7827,-1.9148,0.0049,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.7603,-1.9776,-73.7563,-1.9736,0.0057,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-75.9994,-2.2431,-75.9959,-2.2396,0.0035,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.4375,-2.4416,-78.4341,-2.4382,0.0058,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.7887,-2.3546,-80.7856,-2.3515,0.0054,-0.9997,-1.0
