step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
30,A_to_A,0.88,0.85,9.8,114.9396,4.8794,114.9396,4.8794,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,119.8645,4.925,119.8645,4.925,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,124.6638,4.7993,124.6638,4.7993,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,129.5138,4.85,129.5138,4.85,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,134.606,5.0921,134.606,5.0921,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,139.5403,4.9343,139.5403,4.9343,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,144.5503,5.0101,144.5503,5.0101,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,149.3923,4.842,149.3923,4.842,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,154.258,4.8658,154.258,4.8658,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,159.1126,4.8545,159.1126,4.8545,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,163.9216,4.809,163.9216,4.809,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.5535,0.5535,-0.5535,-0.5535,1.5681,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.4161,0.1374,-1.5709,-1.0174,1.6396,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-1.9324,-0.3615,-2.8271,-1.2562,1.2643,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.3747,-0.5477,-4.2767,-1.4497,1.2765,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-4.7097,-0.433,-6.1487,-1.872,2.0316,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-6.9733,-0.8245,-8.3007,-2.152,1.8752,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-9.6172,-1.3165,-10.4059,-2.1052,1.1154,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-11.7713,-1.3654,-12.3877,-1.9818,0.873,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-13.6221,-1.2344,-14.3044,-1.9167,0.9662,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.4536,-1.1492,-16.2027,-1.8983,1.0694,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.3425,-1.1398,-18.0811,-1.8784,1.0357,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.1853,-1.1042,-19.9636,-1.8825,1.094,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-20.8715,-0.9079,-22.0489,-2.0853,1.6606,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.2057,-1.1568,-24.2076,-2.1588,1.4217,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-25.2819,-1.0742,-26.5658,-2.3582,1.8161,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-27.8585,-1.2926,-29.0228,-2.4569,1.6406,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-30.6041,-1.5813,-31.3479,-2.3252,1.0425,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-32.737,-1.3891,-33.6558,-2.3079,1.3078,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-34.9331,-1.2772,-36.0481,-2.3923,1.5726,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-37.468,-1.4198,-38.4321,-2.384,1.3737,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-39.9999,-1.5678,-40.6548,-2.2227,0.9314,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.0415,-1.3867,-42.8022,-2.1474,1.0735,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-44.1552,-1.353,-44.8635,-2.0613,1.0043,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-45.9583,-1.0948,-47.0462,-2.1827,1.5407,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-48.4823,-1.436,-49.0808,-2.0345,0.8461,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-50.2146,-1.1339,-51.1818,-2.101,1.3732,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-52.4439,-1.2622,-53.2602,-2.0784,1.1552,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-54.5075,-1.2474,-55.3175,-2.0573,1.1417,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-56.5223,-1.2048,-57.3839,-2.0663,1.2208,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-58.715,-1.3311,-59.3382,-1.9544,0.884,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-60.3248,-0.9865,-61.4591,-2.1209,1.6087,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-62.8061,-1.347,-63.4843,-2.0252,0.965,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-64.5665,-1.0822,-65.6221,-2.1378,1.4903,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-66.6819,-1.0597,-67.9616,-2.3394,1.8059,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-69.3161,-1.3546,-70.3267,-2.3651,1.4277,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-71.8102,-1.4835,-72.6037,-2.277,1.1216,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-74.0694,-1.4657,-74.7585,-2.1548,0.9631,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-75.8625,-1.104,-77.0806,-2.3221,1.7248,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-78.6727,-1.5921,-79.1805,-2.1,0.7133,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-80.373,-1.1924,-81.327,-2.1465,1.3387,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.4661,0.4661,0.2797,0.2797,0.2672,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.3675,1.0878,0.8183,0.5386,0.7728,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.0889,1.2706,1.3609,0.5426,1.035,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.2924,0.9315,1.6984,0.3375,0.8298,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.7577,1.0593,2.1963,0.4979,0.7931,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.2206,1.0243,2.6077,0.4114,0.8693,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.6451,1.0373,3.0623,0.4545,0.8297,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.2206,1.1583,3.5718,0.5095,0.9177,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.6557,1.0839,4.0142,0.4424,0.903,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.2414,1.2272,4.57,0.5558,0.9488,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.5896,1.0196,4.955,0.385,0.8944,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.7191,0.764,5.2564,0.3013,0.6478,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.3701,1.1137,5.8016,0.5453,0.8052,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,7.101,1.2994,6.3588,0.5571,1.0646,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.657,1.2982,6.9104,0.5516,1.0589,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,8.0101,1.0997,7.3452,0.4348,0.9364,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.2997,0.9545,7.7405,0.3953,0.792,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.5716,0.8311,8.0778,0.3373,0.6978,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,9.2062,1.1283,8.6172,0.5394,0.8356,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.9282,1.311,9.1837,0.5665,1.0455,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,10.3298,1.1461,9.6403,0.4565,0.978,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,10.8498,1.2095,10.1797,0.5395,0.943,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,11.109,0.9293,10.5172,0.3375,0.8309,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,11.5768,1.0596,11.0153,0.4981,0.7966,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,12.0581,1.0429,11.4378,0.4225,0.8718,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,12.4126,0.9748,11.8503,0.4125,0.7833,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.7231,0.8728,12.2057,0.3554,0.7415,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,13.1457,0.9401,12.6247,0.419,0.7387,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.5833,0.9586,13.0289,0.4042,0.7816,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.904,0.8751,13.3891,0.3601,0.7279,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.2312,0.8421,13.7474,0.3583,0.6839,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.5925,0.8452,14.1083,0.3609,0.6948,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.8893,0.781,14.4297,0.3214,0.6543,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.1494,0.7197,14.7304,0.3007,0.5878,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.7069,0.9766,15.1936,0.4633,0.7231,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.3555,1.1619,15.7017,0.5081,0.9179,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.754,1.0523,16.1258,0.4241,0.8898,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.1896,1.0638,16.5911,0.4653,0.8546,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.7246,1.1335,17.0814,0.4903,0.9117,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,18.2316,1.1502,17.5715,0.4901,0.938,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.5884,0.5884,-0.5884,-0.5884,1.6635,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.3606,0.2279,-1.7519,-1.1635,1.967,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.2027,-0.4508,-3.1511,-1.3991,1.3393,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.8253,-0.6742,-4.7015,-1.5504,1.2391,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.5661,-0.8647,-6.3019,-1.6005,1.0402,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.9211,-0.6192,-8.2275,-1.9256,1.8471,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.3801,-1.1526,-10.1365,-1.909,1.0707,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-12.4191,-2.2826,-11.9824,-1.8459,0.6169,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.2986,-2.3161,-13.9395,-1.957,0.5074,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.3477,-2.4082,-16.0239,-2.0844,0.4568,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.3789,-2.355,-18.0857,-2.0618,0.4153,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.5602,-2.4746,-20.3136,-2.2279,0.3487,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.5571,-2.2435,-22.3304,-2.0169,0.3202,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-24.4179,-2.0875,-24.2434,-1.913,0.2467,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-26.4175,-2.1741,-26.2768,-2.0333,0.1997,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.4438,-2.167,-28.3166,-2.0398,0.1794,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.5007,-2.1841,-30.3922,-2.0756,0.1527,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.5341,-2.1419,-32.4402,-2.048,0.1322,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.7608,-2.3206,-34.6821,-2.2418,0.1105,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.1198,-2.4377,-37.0464,-2.3644,0.1034,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.6405,-2.5941,-39.5747,-2.5283,0.0928,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.9844,-2.4096,-41.9246,-2.3498,0.0846,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.4469,-2.5223,-44.3997,-2.4751,0.0671,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.961,-2.5614,-46.9187,-2.5191,0.0604,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.2174,-2.2987,-49.1808,-2.2621,0.0522,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.4047,-2.2239,-51.3768,-2.196,0.039,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.6366,-2.2598,-53.6135,-2.2367,0.034,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.8329,-2.2194,-55.813,-2.1994,0.0294,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.1436,-2.3307,-58.1269,-2.314,0.0237,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.5594,-2.4324,-60.5444,-2.4175,0.0207,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.048,-2.5036,-63.0347,-2.4903,0.0189,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.3268,-2.2921,-65.3151,-2.2804,0.0178,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.5972,-2.282,-67.5881,-2.273,0.0128,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.8611,-2.273,-69.8534,-2.2653,0.0099,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.9492,-2.0957,-71.9427,-2.0892,0.0101,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.2091,-2.2664,-74.204,-2.2613,0.0061,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.2735,-2.0695,-76.2688,-2.0648,0.0066,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.3999,-2.1312,-78.3963,-2.1275,0.0047,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.4331,-2.0368,-80.4299,-2.0336,0.0049,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-82.5024,-2.0725,-82.4998,-2.0699,0.0034,-0.9997,-1.0
