step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
33,A_to_A,0.88,0.85,9.8,129.8337,4.693,129.8337,4.693,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,134.4357,4.602,134.4357,4.602,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,139.2814,4.8457,139.2814,4.8457,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,144.1591,4.8777,144.1591,4.8777,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,149.0105,4.8514,149.0105,4.8514,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,153.7741,4.7636,153.7741,4.7636,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,158.6015,4.8273,158.6015,4.8273,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,163.3117,4.7102,163.3117,4.7102,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.6807,0.6807,-0.6807,-0.6807,1.9247,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.6754,0.0053,-1.7684,-1.0877,1.5402,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.0852,-0.3167,-3.1812,-1.4127,1.5493,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.5906,-0.4094,-5.0179,-1.8368,2.0287,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-6.0045,-0.9866,-6.9519,-1.9339,1.3448,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.8874,-0.9356,-9.0912,-2.1394,1.7031,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-10.4108,-1.3195,-11.1733,-2.0821,1.0809,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-12.2781,-1.1048,-13.379,-2.2057,1.559,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-14.6307,-1.2517,-15.6345,-2.2554,1.4179,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-16.8709,-1.2365,-17.9841,-2.3496,1.581,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-19.2162,-1.2321,-20.4879,-2.5038,1.8011,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-21.9222,-1.4343,-23.0347,-2.5468,1.5686,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-24.4576,-1.4229,-25.6612,-2.6265,1.7079,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-27.2982,-1.637,-28.2004,-2.5392,1.2697,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-29.7925,-1.5921,-30.6455,-2.4452,1.2106,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-32.0658,-1.4202,-33.1131,-2.4676,1.4755,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-34.7627,-1.6496,-35.387,-2.2739,0.8861,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-36.715,-1.3281,-37.6744,-2.2874,1.3588,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-39.0187,-1.3444,-39.9669,-2.2926,1.342,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-41.1556,-1.1887,-42.4234,-2.4565,1.7961,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-44.1297,-1.7063,-44.6229,-2.1995,0.7051,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-45.8897,-1.2668,-46.8534,-2.2305,1.359,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-47.9681,-1.1147,-49.2851,-2.4317,1.8624,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-50.6009,-1.3158,-51.8358,-2.5507,1.7458,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-53.4797,-1.6439,-54.2474,-2.4117,1.0938,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-55.886,-1.6386,-56.4434,-2.196,0.7837,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-57.934,-1.4906,-58.4444,-2.001,0.7305,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-59.444,-0.9995,-60.6265,-2.1821,1.6735,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-62.0248,-1.3983,-62.6977,-2.0712,0.9552,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-63.7556,-1.0579,-64.933,-2.2353,1.6681,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-66.1602,-1.2272,-67.2598,-2.3269,1.564,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-68.5617,-1.3019,-69.6576,-2.3978,1.5401,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-70.9876,-1.3299,-72.1402,-2.4826,1.6306,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-73.5333,-1.3931,-74.6944,-2.5542,1.6421,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-76.2541,-1.5597,-77.1958,-2.5014,1.3305,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-78.8308,-1.635,-79.5382,-2.3423,1.0027,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-81.0303,-1.4921,-81.7703,-2.2322,1.0412,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-83.2237,-1.4534,-83.8661,-2.0958,0.9086,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-85.2505,-1.3844,-85.814,-1.9479,0.7976,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-87.0605,-1.2465,-87.6646,-1.8506,0.8568,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.6012,0.6012,0.3607,0.3607,0.3462,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.3346,0.9739,0.7979,0.4372,0.7656,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.8032,1.0053,1.2227,0.4248,0.8186,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.0314,0.8088,1.5346,0.3119,0.6998,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.2676,0.7329,1.8471,0.3125,0.5921,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,2.6545,0.8073,2.204,0.3569,0.641,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.0733,0.8693,2.58,0.376,0.698,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,3.5267,0.9467,2.9946,0.4146,0.7519,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,3.9473,0.9526,3.397,0.4024,0.7765,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.2716,0.8745,3.7576,0.3605,0.7348,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,4.5178,0.7602,4.0666,0.309,0.6455,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,4.9105,0.8439,4.4469,0.3803,0.6674,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.2562,0.8094,4.7773,0.3305,0.6843,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,5.8997,1.1223,5.3159,0.5386,0.8243,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.3557,1.0398,5.72,0.4041,0.8995,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,6.6016,0.8816,6.0841,0.3641,0.7305,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.1672,1.0831,6.5854,0.5013,0.814,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.6156,1.0302,6.999,0.4136,0.8711,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.1604,1.1614,7.5271,0.5281,0.9018,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.497,0.9699,7.8935,0.3665,0.8566,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,8.7258,0.8322,8.2434,0.3498,0.6862,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.3216,1.0782,8.7475,0.5042,0.8082,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,9.7369,0.9894,9.1355,0.3879,0.8492,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.1682,1.0328,9.5969,0.4614,0.7972,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.5276,0.9307,9.967,0.3702,0.7867,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.0583,1.0913,10.4708,0.5037,0.8202,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.5277,1.057,10.8994,0.4287,0.8867,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.0283,1.1288,11.4018,0.5024,0.8872,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.3362,0.9344,11.7575,0.3556,0.8187,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,12.5651,0.8077,12.097,0.3395,0.6634,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,12.9838,0.8868,12.4906,0.3936,0.6945,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.4423,0.9518,12.901,0.4105,0.766,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.0094,1.1084,13.3986,0.4976,0.8661,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.4835,1.0849,13.8465,0.4479,0.9023,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.0498,1.2033,14.3858,0.5392,0.9448,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.3242,0.9385,14.7288,0.3431,0.8388,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,15.8271,1.0982,15.2478,0.519,0.8299,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.3552,1.1073,15.7005,0.4527,0.9254,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,16.6864,0.986,16.1074,0.4069,0.8114,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.313,1.2056,16.6647,0.5574,0.9122,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6348,0.6348,-0.6348,-0.6348,1.7945,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5388,0.096,-1.74,-1.1052,1.6987,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.0566,-0.3166,-3.1808,-1.4408,1.5897,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.6346,-0.4538,-5.0178,-1.837,1.9573,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.1092,-1.0913,-6.8474,-1.8296,1.044,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.6676,-0.8202,-8.9363,-2.0889,1.795,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-10.2206,-1.2843,-10.9733,-2.037,1.0655,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.6728,-2.6996,-13.2167,-2.2434,0.643,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.0036,-2.7869,-15.5764,-2.3597,0.6045,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.4087,-2.8323,-18.0266,-2.4502,0.5413,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.6331,-2.6065,-20.2958,-2.2691,0.4754,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.9943,-2.6985,-22.7286,-2.4329,0.3744,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.2721,-2.5435,-25.03,-2.3013,0.3426,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.4183,-2.3883,-27.2235,-2.1935,0.2756,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.5963,-2.3728,-29.4384,-2.2149,0.2229,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.8478,-2.4094,-31.7123,-2.2739,0.1935,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.1341,-2.4218,-34.0158,-2.3035,0.1677,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.4544,-2.4386,-36.3525,-2.3367,0.1433,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.6735,-2.321,-38.5856,-2.2331,0.1242,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.0027,-2.4171,-40.9313,-2.3457,0.1015,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.4682,-2.5369,-43.4044,-2.4731,0.0918,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.669,-2.2646,-45.6118,-2.2074,0.0812,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.825,-2.2132,-47.7816,-2.1698,0.0605,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.9674,-2.1858,-49.9311,-2.1495,0.0533,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.1299,-2.1988,-52.0994,-2.1682,0.0427,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.1935,-2.0941,-54.1672,-2.0679,0.0377,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.1082,-1.9409,-56.0869,-1.9197,0.0313,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.2054,-2.1185,-58.1887,-2.1018,0.0238,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.4065,-2.2178,-60.3909,-2.2022,0.0219,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.4269,-2.036,-62.4129,-2.0221,0.0227,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.4679,-2.055,-64.4571,-2.0441,0.0151,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-66.7512,-2.2941,-66.7418,-2.2848,0.0138,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.1019,-2.36,-69.093,-2.3511,0.013,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.5393,-2.4463,-71.5315,-2.4385,0.0114,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.853,-2.3215,-73.8462,-2.3147,0.0094,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.0584,-2.2122,-76.0529,-2.2067,0.0086,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.2994,-2.2465,-78.2949,-2.242,0.0058,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.3425,-2.0476,-80.3387,-2.0438,0.0067,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-82.4452,-2.1066,-82.4422,-2.1036,0.0035,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-84.7321,-2.2899,-84.7295,-2.2872,0.0033,-0.9997,-1.0
