step,epoch,gravity,pred_x,actual_x,error,active_schema
34,Epoch_A1,9.8,142.7389,142.7389,0.0056,schema_A
35,Epoch_A1,9.8,148.5434,148.5434,0.0052,schema_A
36,Epoch_A1,9.8,154.2966,154.2966,0.0052,schema_A
37,Epoch_A1,9.8,160.1042,160.1042,0.0043,schema_A
38,Epoch_A1,9.8,165.7519,165.7519,0.0046,schema_A
39,Epoch_A1,9.8,171.1609,171.1609,0.0047,schema_A
40,Epoch_A1,9.8,176.3574,176.3574,0.0043,schema_A
1,Epoch_B,4.2,0.4615,-0.4615,1.3101,schema_A
2,Epoch_B,4.2,-0.3541,-1.3027,1.3459,schema_A
3,Epoch_B,4.2,-1.5657,-2.4361,1.2358,schema_A
4,Epoch_B,4.2,-2.9602,-3.7933,1.1832,schema_A
5,Epoch_B,4.2,-4.5557,-5.2839,1.0354,schema_A
6,Epoch_B,4.2,-5.8749,-7.1672,1.8328,schema_A
7,Epoch_B,4.2,-8.4983,-8.9624,0.6611,schema_A
8,Epoch_B,4.2,-10.1217,-10.7833,0.94,schema_B
9,Epoch_B,4.2,-13.1844,-12.7745,0.5847,schema_B
10,Epoch_B,4.2,-15.1685,-14.7873,0.5437,schema_B
11,Epoch_B,4.2,-17.2355,-16.9078,0.4681,schema_B
12,Epoch_B,4.2,-19.3034,-19.0098,0.4203,schema_B
13,Epoch_B,4.2,-21.4767,-21.2293,0.3546,schema_B
14,Epoch_B,4.2,-23.5716,-23.3494,0.319,schema_B
15,Epoch_B,4.2,-25.532,-25.3516,0.2598,schema_B
16,Epoch_B,4.2,-27.4461,-27.3012,0.2092,schema_B
17,Epoch_B,4.2,-29.4944,-29.3745,0.175,schema_B
18,Epoch_B,4.2,-31.632,-31.5235,0.1586,schema_B
19,Epoch_B,4.2,-33.7259,-33.6302,0.1401,schema_B
20,Epoch_B,4.2,-35.8458,-35.7661,0.1178,schema_B
21,Epoch_B,4.2,-37.9775,-37.9088,0.1023,schema_B
22,Epoch_B,4.2,-40.0092,-39.9505,0.0886,schema_B
23,Epoch_B,4.2,-42.0229,-41.9754,0.073,schema_B
24,Epoch_B,4.2,-44.1153,-44.0752,0.0623,schema_B
25,Epoch_B,4.2,-46.4097,-46.3744,0.0545,schema_B
26,Epoch_B,4.2,-48.7486,-48.7157,0.0522,schema_B
27,Epoch_B,4.2,-50.851,-50.8225,0.0458,schema_B
28,Epoch_B,4.2,-52.9045,-52.8827,0.0355,schema_B
29,Epoch_B,4.2,-54.9466,-54.9285,0.0305,schema_B
30,Epoch_B,4.2,-57.007,-56.9917,0.0275,schema_B
31,Epoch_B,4.2,-59.072,-59.0589,0.0228,schema_B
32,Epoch_B,4.2,-61.2116,-61.2004,0.0211,schema_B
33,Epoch_B,4.2,-63.2556,-63.2458,0.0178,schema_B
34,Epoch_B,4.2,-65.2847,-65.2767,0.0157,schema_B
35,Epoch_B,4.2,-67.514,-67.5073,0.0148,schema_B
36,Epoch_B,4.2,-69.9366,-69.9303,0.0134,schema_B
37,Epoch_B,4.2,-72.1879,-72.1821,0.0133,schema_B
38,Epoch_B,4.2,-74.26,-74.2554,0.012,schema_B
39,Epoch_B,4.2,-76.1884,-76.1848,0.0098,schema_B
40,Epoch_B,4.2,-78.2351,-78.2322,0.0095,schema_B
1,Epoch_A2,9.8,0.7978,0.7978,0,schema_A
2,Epoch_A2,9.8,1.9259,1.9259,0,schema_A
3,Epoch_A2,9.8,3.4555,3.4555,0,schema_A
4,Epoch_A2,9.8,5.2872,5.2872,0,schema_A
5,Epoch_A2,9.8,7.7364,7.7364,0,schema_A
6,Epoch_A2,9.8,10.6989,10.6989,0,schema_A
7,Epoch_A2,9.8,14.0089,14.0089,0,schema_A
8,Epoch_A2,9.8,17.5232,17.5232,0,schema_A
9,Epoch_A2,9.8,21.1993,21.1993,0,schema_A
10,Epoch_A2,9.8,25.0377,25.0377,0,schema_A
11,Epoch_A2,9.8,28.9654,28.9654,0,schema_A
12,Epoch_A2,9.8,33.1138,33.1138,0,schema_A
13,Epoch_A2,9.8,37.4938,37.4938,0,schema_A
14,Epoch_A2,9.8,42.0707,42.0707,0,schema_A
15,Epoch_A2,9.8,46.7328,46.7328,0,schema_A
16,Epoch_A2,9.8,51.524,51.524,0,schema_A
17,Epoch_A2,9.8,56.5723,56.5723,0,schema_A
18,Epoch_A2,9.8,61.8617,61.8617,0,schema_A
19,Epoch_A2,9.8,67.2662,67.2662,0,schema_A
20,Epoch_A2,9.8,72.7062,72.7062,0,schema_A
21,Epoch_A2,9.8,78.0043,78.0043,0,schema_A
22,Epoch_A2,9.8,83.1944,83.1944,0,schema_A
23,Epoch_A2,9.8,88.6085,88.6085,0,schema_A
24,Epoch_A2,9.8,94.16,94.16,0,schema_A
25,Epoch_A2,9.8,99.8773,99.8773,0,schema_A
26,Epoch_A2,9.8,105.4569,105.4569,0,schema_A
27,Epoch_A2,9.8,111.0096,111.0096,0,schema_A
28,Epoch_A2,9.8,116.6604,116.6604,0,schema_A
29,Epoch_A2,9.8,122.4019,122.4019,0,schema_A
30,Epoch_A2,9.8,128.2795,128.2795,0,schema_A
31,Epoch_A2,9.8,133.9008,133.9008,0,schema_A
32,Epoch_A2,9.8,139.3322,139.3322,0,schema_A
33,Epoch_A2,9.8,144.6237,144.6237,0,schema_A
34,Epoch_A2,9.8,150.0959,150.0959,0,schema_A
35,Epoch_A2,9.8,155.3472,155.3472,0,schema_A
36,Epoch_A2,9.8,160.412,160.412,0,schema_A
37,Epoch_A2,9.8,165.6579,165.6579,0,schema_A
38,Epoch_A2,9.8,170.8004,170.8004,0,schema_A
39,Epoch_A2,9.8,176.1744,176.1744,0,schema_A
40,Epoch_A2,9.8,181.6543,181.6543,0,schema_A
