step,epoch,gravity,pred_x,actual_x,error,active_schema
20,Epoch_B,4.2,-36.3335,-36.2471,0.1277,schema_B
21,Epoch_B,4.2,-38.7983,-38.7196,0.1165,schema_B
22,Epoch_B,4.2,-41.1079,-41.0369,0.1057,schema_B
23,Epoch_B,4.2,-43.5123,-43.4557,0.0838,schema_B
24,Epoch_B,4.2,-45.9784,-45.9282,0.0755,schema_B
25,Epoch_B,4.2,-48.1832,-48.1396,0.0666,schema_B
26,Epoch_B,4.2,-50.5168,-50.4836,0.0518,schema_B
27,Epoch_B,4.2,-52.6075,-52.5776,0.0472,schema_B
28,Epoch_B,4.2,-54.8649,-54.8422,0.0378,schema_B
29,Epoch_B,4.2,-56.948,-56.9271,0.0347,schema_B
30,Epoch_B,4.2,-59.01,-58.9936,0.0279,schema_B
31,Epoch_B,4.2,-61.228,-61.2142,0.0238,schema_B
32,Epoch_B,4.2,-63.427,-63.4144,0.023,schema_B
33,Epoch_B,4.2,-65.6929,-65.6823,0.0202,schema_B
34,Epoch_B,4.2,-67.807,-67.7977,0.0176,schema_B
35,Epoch_B,4.2,-69.7385,-69.7311,0.0151,schema_B
36,Epoch_B,4.2,-71.6663,-71.6606,0.0132,schema_B
37,Epoch_B,4.2,-73.5449,-73.54,0.0124,schema_B
38,Epoch_B,4.2,-75.4462,-75.4421,0.012,schema_B
39,Epoch_B,4.2,-77.61,-77.6065,0.0105,schema_B
40,Epoch_B,4.2,-79.9495,-79.9462,0.0099,schema_B
1,Epoch_A2,9.8,0.6869,0.6869,0,schema_A
2,Epoch_A2,9.8,1.9497,1.9497,0,schema_A
3,Epoch_A2,9.8,3.7768,3.7768,0,schema_A
4,Epoch_A2,9.8,6.2222,6.2222,0,schema_A
5,Epoch_A2,9.8,8.8439,8.8439,0,schema_A
6,Epoch_A2,9.8,11.9053,11.9053,0,schema_A
7,Epoch_A2,9.8,15.2147,15.2147,0,schema_A
8,Epoch_A2,9.8,18.9072,18.9072,0,schema_A
9,Epoch_A2,9.8,22.6144,22.6144,0,schema_A
10,Epoch_A2,9.8,26.4798,26.4798,0,schema_A
11,Epoch_A2,9.8,30.3373,30.3373,0,schema_A
12,Epoch_A2,9.8,34.5339,34.5339,0,schema_A
13,Epoch_A2,9.8,38.9039,38.9039,0,schema_A
14,Epoch_A2,9.8,43.5136,43.5136,0,schema_A
15,Epoch_A2,9.8,48.2568,48.2568,0,schema_A
16,Epoch_A2,9.8,53.195,53.195,0,schema_A
17,Epoch_A2,9.8,58.0404,58.0404,0,schema_A
18,Epoch_A2,9.8,62.8606,62.8606,0,schema_A
19,Epoch_A2,9.8,67.8612,67.8612,0,schema_A
20,Epoch_A2,9.8,72.8685,72.8685,0,schema_A
21,Epoch_A2,9.8,78.0413,78.0413,0,schema_A
22,Epoch_A2,9.8,83.1909,83.1909,0,schema_A
23,Epoch_A2,9.8,88.1741,88.1741,0,schema_A
24,Epoch_A2,9.8,93.3269,93.3269,0,schema_A
25,Epoch_A2,9.8,98.6684,98.6684,0,schema_A
26,Epoch_A2,9.8,104.0722,104.0722,0,schema_A
27,Epoch_A2,9.8,109.6119,109.6119,0,schema_A
28,Epoch_A2,9.8,115.1443,115.1443,0,schema_A
29,Epoch_A2,9.8,120.7864,120.7864,0,schema_A
30,Epoch_A2,9.8,126.2763,126.2763,0,schema_A
31,Epoch_A2,9.8,131.6544,131.6544,0,schema_A
32,Epoch_A2,9.8,137.0143,137.0143,0,schema_A
33,Epoch_A2,9.8,142.3855,142.3855,0,schema_A
34,Epoch_A2,9.8,147.7679,147.7679,0,schema_A
35,Epoch_A2,9.8,153.1916,153.1916,0,schema_A
36,Epoch_A2,9.8,158.5476,158.5476,0,schema_A
37,Epoch_A2,9.8,164.0346,164.0346,0,schema_A
38,Epoch_A2,9.8,169.3277,169.3277,0,schema_A
39,Epoch_A2,9.8,174.7506,174.7506,0,schema_A
40,Epoch_A2,9.8,180.0679,180.0679,0,schema_A
