step,epoch,gravity,pred_x,actual_x,error,active_schema
39,Epoch_B,4.2,-77.6886,-77.6856,0.0091,schema_B
40,Epoch_B,4.2,-80.0396,-80.0369,0.0092,schema_B
1,Epoch_A2,9.8,0.542,0.542,0,schema_A
2,Epoch_A2,9.8,1.6906,1.6906,0,schema_A
3,Epoch_A2,9.8,3.2376,3.2376,0,schema_A
4,Epoch_A2,9.8,5.047,5.047,0,schema_A
5,Epoch_A2,9.8,7.3187,7.3187,0,schema_A
6,Epoch_A2,9.8,9.8499,9.8499,0,schema_A
7,Epoch_A2,9.8,12.5143,12.5143,0,schema_A
8,Epoch_A2,9.8,15.4828,15.4828,0,schema_A
9,Epoch_A2,9.8,18.9362,18.9362,0,schema_A
10,Epoch_A2,9.8,22.4258,22.4258,0,schema_A
11,Epoch_A2,9.8,26.245,26.245,0,schema_A
12,Epoch_A2,9.8,30.0615,30.0615,0,schema_A
13,Epoch_A2,9.8,34.1376,34.1376,0,schema_A
14,Epoch_A2,9.8,38.1998,38.1998,0,schema_A
15,Epoch_A2,9.8,42.4734,42.4734,0,schema_A
16,Epoch_A2,9.8,47.0652,47.0652,0,schema_A
17,Epoch_A2,9.8,51.8758,51.8758,0,schema_A
18,Epoch_A2,9.8,56.7326,56.7326,0,schema_A
19,Epoch_A2,9.8,61.5594,61.5594,0,schema_A
20,Epoch_A2,9.8,66.5114,66.5114,0,schema_A
21,Epoch_A2,9.8,71.5056,71.5056,0,schema_A
22,Epoch_A2,9.8,76.524,76.524,0,schema_A
23,Epoch_A2,9.8,81.6633,81.6633,0,schema_A
24,Epoch_A2,9.8,86.6986,86.6986,0,schema_A
25,Epoch_A2,9.8,91.6536,91.6536,0,schema_A
26,Epoch_A2,9.8,96.5218,96.5218,0,schema_A
27,Epoch_A2,9.8,101.521,101.521,0,schema_A
28,Epoch_A2,9.8,106.3957,106.3957,0,schema_A
29,Epoch_A2,9.8,111.2976,111.2976,0,schema_A
30,Epoch_A2,9.8,116.1534,116.1534,0,schema_A
31,Epoch_A2,9.8,121.117,121.117,0,schema_A
32,Epoch_A2,9.8,126.0366,126.0366,0,schema_A
33,Epoch_A2,9.8,131.2098,131.2098,0,schema_A
34,Epoch_A2,9.8,136.3159,136.3159,0,schema_A
35,Epoch_A2,9.8,141.625,141.625,0,schema_A
36,Epoch_A2,9.8,146.9381,146.9381,0,schema_A
37,Epoch_A2,9.8,152.3432,152.3432,0,schema_A
38,Epoch_A2,9.8,157.6685,157.6685,0,schema_A
39,Epoch_A2,9.8,162.7912,162.7912,0,schema_A
40,Epoch_A2,9.8,168.0379,168.0379,0,schema_A
