step,epoch,gravity,pred_x,actual_x,error,active_schema
28,Epoch_B,4.2,-59.6629,-59.6402,0.0372,schema_B
29,Epoch_B,4.2,-62.2625,-62.2428,0.0318,schema_B
30,Epoch_B,4.2,-64.7737,-64.7561,0.0302,schema_B
31,Epoch_B,4.2,-67.1438,-67.1293,0.0256,schema_B
32,Epoch_B,4.2,-69.405,-69.3934,0.0213,schema_B
33,Epoch_B,4.2,-71.731,-71.7216,0.0189,schema_B
34,Epoch_B,4.2,-73.9731,-73.9649,0.017,schema_B
35,Epoch_B,4.2,-76.0829,-76.0761,0.0139,schema_B
36,Epoch_B,4.2,-78.2904,-78.285,0.0131,schema_B
37,Epoch_B,4.2,-80.5345,-80.5297,0.0119,schema_B
38,Epoch_B,4.2,-82.7992,-82.7951,0.0104,schema_B
39,Epoch_B,4.2,-84.8743,-84.8707,0.0096,schema_B
40,Epoch_B,4.2,-87.0384,-87.0356,0.0083,schema_B
1,Epoch_A2,9.8,0.7642,0.7642,0,schema_A
2,Epoch_A2,9.8,2.2759,2.2759,0,schema_A
3,Epoch_A2,9.8,4.3993,4.3993,0,schema_A
4,Epoch_A2,9.8,6.7549,6.7549,0,schema_A
5,Epoch_A2,9.8,9.4978,9.4978,0,schema_A
6,Epoch_A2,9.8,12.3448,12.3448,0,schema_A
7,Epoch_A2,9.8,15.6335,15.6335,0,schema_A
8,Epoch_A2,9.8,19.0967,19.0967,0,schema_A
9,Epoch_A2,9.8,22.7829,22.7829,0,schema_A
10,Epoch_A2,9.8,26.7959,26.7959,0,schema_A
11,Epoch_A2,9.8,30.9798,30.9798,0,schema_A
12,Epoch_A2,9.8,35.4806,35.4806,0,schema_A
13,Epoch_A2,9.8,40.1919,40.1919,0,schema_A
14,Epoch_A2,9.8,44.8085,44.8085,0,schema_A
15,Epoch_A2,9.8,49.4738,49.4738,0,schema_A
16,Epoch_A2,9.8,54.373,54.373,0,schema_A
17,Epoch_A2,9.8,59.1601,59.1601,0,schema_A
18,Epoch_A2,9.8,64.0672,64.0672,0,schema_A
19,Epoch_A2,9.8,68.9781,68.9781,0,schema_A
20,Epoch_A2,9.8,73.7345,73.7345,0,schema_A
21,Epoch_A2,9.8,78.5973,78.5973,0,schema_A
22,Epoch_A2,9.8,83.6036,83.6036,0,schema_A
23,Epoch_A2,9.8,88.5796,88.5796,0,schema_A
24,Epoch_A2,9.8,93.7559,93.7559,0,schema_A
25,Epoch_A2,9.8,99.1296,99.1296,0,schema_A
26,Epoch_A2,9.8,104.6933,104.6933,0,schema_A
27,Epoch_A2,9.8,110.1578,110.1578,0,schema_A
28,Epoch_A2,9.8,115.4655,115.4655,0,schema_A
29,Epoch_A2,9.8,120.8521,120.8521,0,schema_A
30,Epoch_A2,9.8,126.4067,126.4067,0,schema_A
31,Epoch_A2,9.8,132.0734,132.0734,0,schema_A
32,Epoch_A2,9.8,137.8092,137.8092,0,schema_A
33,Epoch_A2,9.8,143.47,143.47,0,schema_A
34,Epoch_A2,9.8,149.1753,149.1753,0,schema_A
35,Epoch_A2,9.8,154.6613,154.6613,0,schema_A
36,Epoch_A2,9.8,160.0404,160.0404,0,schema_A
37,Epoch_A2,9.8,165.2084,165.2084,0,schema_A
38,Epoch_A2,9.8,170.3019,170.3019,0,schema_A
39,Epoch_A2,9.8,175.5017,175.5017,0,schema_A
40,Epoch_A2,9.8,180.6931,180.6931,0,schema_A
