step,epoch,gravity,pred_x,actual_x,error,active_schema
26,Epoch_B,4.2,-47.0235,-46.9993,0.0396,schema_B
27,Epoch_B,4.2,-48.8681,-48.8479,0.0337,schema_B
28,Epoch_B,4.2,-50.6242,-50.6073,0.0288,schema_B
29,Epoch_B,4.2,-52.6895,-52.6758,0.023,schema_B
30,Epoch_B,4.2,-54.7544,-54.7407,0.0238,schema_B
31,Epoch_B,4.2,-57.0264,-57.0147,0.021,schema_B
32,Epoch_B,4.2,-59.3817,-59.3707,0.0197,schema_B
33,Epoch_B,4.2,-61.6882,-61.6786,0.0189,schema_B
34,Epoch_B,4.2,-64.1216,-64.1136,0.0165,schema_B
35,Epoch_B,4.2,-66.657,-66.6498,0.0156,schema_B
36,Epoch_B,4.2,-69.161,-69.1547,0.0138,schema_B
37,Epoch_B,4.2,-71.7033,-71.6979,0.012,schema_B
38,Epoch_B,4.2,-74.1577,-74.1531,0.0108,schema_B
39,Epoch_B,4.2,-76.6033,-76.5995,0.0102,schema_B
40,Epoch_B,4.2,-79.1568,-79.1536,0.0092,schema_B
1,Epoch_A2,9.8,0.8314,0.8314,0,schema_A
2,Epoch_A2,9.8,2.3968,2.3968,0,schema_A
3,Epoch_A2,9.8,4.5814,4.5814,0,schema_A
4,Epoch_A2,9.8,7.2125,7.2125,0,schema_A
5,Epoch_A2,9.8,10.2227,10.2227,0,schema_A
6,Epoch_A2,9.8,13.6909,13.6909,0,schema_A
7,Epoch_A2,9.8,17.5599,17.5599,0,schema_A
8,Epoch_A2,9.8,21.4389,21.4389,0,schema_A
9,Epoch_A2,9.8,25.6505,25.6505,0,schema_A
10,Epoch_A2,9.8,29.8675,29.8675,0,schema_A
11,Epoch_A2,9.8,34.3823,34.3823,0,schema_A
12,Epoch_A2,9.8,39.0042,39.0042,0,schema_A
13,Epoch_A2,9.8,43.749,43.749,0,schema_A
14,Epoch_A2,9.8,48.608,48.608,0,schema_A
15,Epoch_A2,9.8,53.6351,53.6351,0,schema_A
16,Epoch_A2,9.8,58.8399,58.8399,0,schema_A
17,Epoch_A2,9.8,64.0761,64.0761,0,schema_A
18,Epoch_A2,9.8,69.2412,69.2412,0,schema_A
19,Epoch_A2,9.8,74.6222,74.6222,0,schema_A
20,Epoch_A2,9.8,80.0463,80.0463,0,schema_A
21,Epoch_A2,9.8,85.429,85.429,0,schema_A
22,Epoch_A2,9.8,90.6192,90.6192,0,schema_A
23,Epoch_A2,9.8,95.7401,95.7401,0,schema_A
24,Epoch_A2,9.8,101.0107,101.0107,0,schema_A
25,Epoch_A2,9.8,106.1489,106.1489,0,schema_A
26,Epoch_A2,9.8,111.2393,111.2393,0,schema_A
27,Epoch_A2,9.8,116.4459,116.4459,0,schema_A
28,Epoch_A2,9.8,121.6843,121.6843,0,schema_A
29,Epoch_A2,9.8,126.9248,126.9248,0,schema_A
30,Epoch_A2,9.8,132.3218,132.3218,0,schema_A
31,Epoch_A2,9.8,137.915,137.915,0,schema_A
32,Epoch_A2,9.8,143.5211,143.5211,0,schema_A
33,Epoch_A2,9.8,149.078,149.078,0,schema_A
34,Epoch_A2,9.8,154.7618,154.7618,0,schema_A
35,Epoch_A2,9.8,160.3763,160.3763,0,schema_A
36,Epoch_A2,9.8,165.8961,165.8961,0,schema_A
37,Epoch_A2,9.8,171.2136,171.2136,0,schema_A
38,Epoch_A2,9.8,176.3935,176.3935,0,schema_A
39,Epoch_A2,9.8,181.6216,181.6216,0,schema_A
40,Epoch_A2,9.8,186.687,186.687,0,schema_A
