step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_B,4.2,0.5535,-0.5535,1.5707,schema_A
2,Epoch_B,4.2,-0.4161,-1.5709,1.6388,schema_A
3,Epoch_B,4.2,-2.0036,-2.8271,1.1695,schema_A
4,Epoch_B,4.2,-3.4626,-4.2767,1.1564,schema_A
5,Epoch_B,4.2,-4.8112,-6.1487,1.8962,schema_A
6,Epoch_B,4.2,-7.1043,-8.3007,1.6968,schema_A
7,Epoch_B,4.2,-9.7678,-10.4059,0.9074,schema_B
8,Epoch_B,4.2,-12.839,-12.3877,0.6434,schema_B
9,Epoch_B,4.2,-14.6657,-14.3044,0.516,schema_B
10,Epoch_B,4.2,-16.4998,-16.2027,0.4262,schema_B
11,Epoch_B,4.2,-18.3313,-18.0811,0.358,schema_B
12,Epoch_B,4.2,-20.1742,-19.9636,0.3021,schema_B
13,Epoch_B,4.2,-22.2284,-22.0489,0.2584,schema_B
14,Epoch_B,4.2,-24.3767,-24.2076,0.2446,schema_B
15,Epoch_B,4.2,-26.7147,-26.5658,0.2155,schema_B
16,Epoch_B,4.2,-29.161,-29.0228,0.1999,schema_B
17,Epoch_B,4.2,-31.4704,-31.3479,0.1773,schema_B
18,Epoch_B,4.2,-33.7544,-33.6558,0.1452,schema_B
19,Epoch_B,4.2,-36.1313,-36.0481,0.1222,schema_B
20,Epoch_B,4.2,-38.5054,-38.4321,0.1097,schema_B
21,Epoch_B,4.2,-40.7169,-40.6548,0.0934,schema_B
22,Epoch_B,4.2,-42.8514,-42.8022,0.0744,schema_B
23,Epoch_B,4.2,-44.904,-44.8635,0.0625,schema_B
24,Epoch_B,4.2,-47.0793,-47.0462,0.0519,schema_B
25,Epoch_B,4.2,-49.1105,-49.0808,0.047,schema_B
26,Epoch_B,4.2,-51.2053,-51.1818,0.0389,schema_B
27,Epoch_B,4.2,-53.2809,-53.2602,0.0343,schema_B
28,Epoch_B,4.2,-55.3349,-55.3175,0.0292,schema_B
29,Epoch_B,4.2,-57.3985,-57.3839,0.026,schema_B
30,Epoch_B,4.2,-59.3507,-59.3382,0.023,schema_B
31,Epoch_B,4.2,-61.4692,-61.4591,0.0197,schema_B
32,Epoch_B,4.2,-63.4936,-63.4843,0.0187,schema_B
33,Epoch_B,4.2,-65.6297,-65.6221,0.0154,schema_B
34,Epoch_B,4.2,-67.9683,-67.9616,0.0142,schema_B
35,Epoch_B,4.2,-70.333,-70.3267,0.0138,schema_B
36,Epoch_B,4.2,-72.6091,-72.6037,0.0126,schema_B
37,Epoch_B,4.2,-74.7629,-74.7585,0.0101,schema_B
38,Epoch_B,4.2,-77.0841,-77.0806,0.0103,schema_B
39,Epoch_B,4.2,-79.1838,-79.1805,0.0091,schema_B
40,Epoch_B,4.2,-81.3296,-81.327,0.0075,schema_B
1,Epoch_A2,9.8,0.4661,0.4661,0,schema_A
2,Epoch_A2,9.8,1.718,1.718,0,schema_A
3,Epoch_A2,9.8,3.6405,3.6405,0,schema_A
4,Epoch_A2,9.8,5.887,5.887,0,schema_A
5,Epoch_A2,9.8,8.5391,8.5391,0,schema_A
6,Epoch_A2,9.8,11.6314,11.6314,0,schema_A
7,Epoch_A2,9.8,14.9035,14.9035,0,schema_A
8,Epoch_A2,9.8,18.4974,18.4974,0,schema_A
9,Epoch_A2,9.8,22.5086,22.5086,0,schema_A
10,Epoch_A2,9.8,26.8579,26.8579,0,schema_A
11,Epoch_A2,9.8,31.2794,31.2794,0,schema_A
12,Epoch_A2,9.8,35.9931,35.9931,0,schema_A
13,Epoch_A2,9.8,40.9726,40.9726,0,schema_A
14,Epoch_A2,9.8,46.1909,46.1909,0,schema_A
15,Epoch_A2,9.8,51.3963,51.3963,0,schema_A
16,Epoch_A2,9.8,56.5883,56.5883,0,schema_A
17,Epoch_A2,9.8,61.7618,61.7618,0,schema_A
18,Epoch_A2,9.8,66.9175,66.9175,0,schema_A
19,Epoch_A2,9.8,72.2458,72.2458,0,schema_A
20,Epoch_A2,9.8,77.5806,77.5806,0,schema_A
21,Epoch_A2,9.8,82.8004,82.8004,0,schema_A
22,Epoch_A2,9.8,87.9236,87.9236,0,schema_A
23,Epoch_A2,9.8,93.0943,93.0943,0,schema_A
24,Epoch_A2,9.8,98.3612,98.3612,0,schema_A
25,Epoch_A2,9.8,103.6012,103.6012,0,schema_A
26,Epoch_A2,9.8,108.9031,108.9031,0,schema_A
27,Epoch_A2,9.8,114.1521,114.1521,0,schema_A
28,Epoch_A2,9.8,119.4523,119.4523,0,schema_A
29,Epoch_A2,9.8,124.6896,124.6896,0,schema_A
30,Epoch_A2,9.8,129.8553,129.8553,0,schema_A
31,Epoch_A2,9.8,134.8828,134.8828,0,schema_A
32,Epoch_A2,9.8,140.1162,140.1162,0,schema_A
33,Epoch_A2,9.8,145.3681,145.3681,0,schema_A
34,Epoch_A2,9.8,150.6847,150.6847,0,schema_A
35,Epoch_A2,9.8,155.8624,155.8624,0,schema_A
36,Epoch_A2,9.8,161.0593,161.0593,0,schema_A
37,Epoch_A2,9.8,166.3077,166.3077,0,schema_A
38,Epoch_A2,9.8,171.5225,171.5225,0,schema_A
39,Epoch_A2,9.8,176.6854,176.6854,0,schema_A
40,Epoch_A2,9.8,181.8899,181.8899,0,schema_A
