step,epoch,gravity,pred_x,actual_x,error,active_schema
30,Epoch_A2,9.8,125.6417,125.6417,0,schema_A
31,Epoch_A2,9.8,130.8713,130.8713,0,schema_A
32,Epoch_A2,9.8,136.1738,136.1738,0,schema_A
33,Epoch_A2,9.8,141.4412,141.4412,0,schema_A
34,Epoch_A2,9.8,146.7799,146.7799,0,schema_A
35,Epoch_A2,9.8,152.0288,152.0288,0,schema_A
36,Epoch_A2,9.8,157.2519,157.2519,0,schema_A
37,Epoch_A2,9.8,162.6824,162.6824,0,schema_A
38,Epoch_A2,9.8,168.3035,168.3035,0,schema_A
39,Epoch_A2,9.8,173.8694,173.8694,0,schema_A
40,Epoch_A2,9.8,179.5733,179.5733,0,schema_A
