step,epoch,gravity,pred_x,actual_x,error,active_schema
30,Epoch_B,4.2,-61.5326,-61.5173,0.026,schema_B
31,Epoch_B,4.2,-63.6414,-63.6291,0.0234,schema_B
32,Epoch_B,4.2,-65.6206,-65.6102,0.0194,schema_B
33,Epoch_B,4.2,-67.4904,-67.4821,0.0168,schema_B
34,Epoch_B,4.2,-69.4327,-69.4261,0.0144,schema_B
35,Epoch_B,4.2,-71.297,-71.2911,0.0138,schema_B
36,Epoch_B,4.2,-73.0989,-73.0941,0.0112,schema_B
37,Epoch_B,4.2,-75.0321,-75.0282,0.0103,schema_B
38,Epoch_B,4.2,-76.9232,-76.9197,0.0106,schema_B
39,Epoch_B,4.2,-78.7612,-78.7582,0.0094,schema_B
40,Epoch_B,4.2,-80.7928,-80.7903,0.0089,schema_B
1,Epoch_A2,9.8,0.6588,0.6588,0,schema_A
2,Epoch_A2,9.8,2.0349,2.0349,0,schema_A
3,Epoch_A2,9.8,3.6742,3.6742,0,schema_A
4,Epoch_A2,9.8,5.8664,5.8664,0,schema_A
5,Epoch_A2,9.8,8.3281,8.3281,0,schema_A
6,Epoch_A2,9.8,10.9372,10.9372,0,schema_A
7,Epoch_A2,9.8,14.041,14.041,0,schema_A
8,Epoch_A2,9.8,17.4308,17.4308,0,schema_A
9,Epoch_A2,9.8,21.0943,21.0943,0,schema_A
10,Epoch_A2,9.8,25.1543,25.1543,0,schema_A
11,Epoch_A2,9.8,29.3755,29.3755,0,schema_A
12,Epoch_A2,9.8,33.8614,33.8614,0,schema_A
13,Epoch_A2,9.8,38.3692,38.3692,0,schema_A
14,Epoch_A2,9.8,42.7934,42.7934,0,schema_A
15,Epoch_A2,9.8,47.4346,47.4346,0,schema_A
16,Epoch_A2,9.8,51.9523,51.9523,0,schema_A
17,Epoch_A2,9.8,56.5728,56.5728,0,schema_A
18,Epoch_A2,9.8,61.1597,61.1597,0,schema_A
19,Epoch_A2,9.8,65.7261,65.7261,0,schema_A
20,Epoch_A2,9.8,70.4772,70.4772,0,schema_A
21,Epoch_A2,9.8,75.2469,75.2469,0,schema_A
22,Epoch_A2,9.8,80.2786,80.2786,0,schema_A
23,Epoch_A2,9.8,85.3406,85.3406,0,schema_A
24,Epoch_A2,9.8,90.5514,90.5514,0,schema_A
25,Epoch_A2,9.8,95.8458,95.8458,0,schema_A
26,Epoch_A2,9.8,101.2202,101.2202,0,schema_A
27,Epoch_A2,9.8,106.5386,106.5386,0,schema_A
28,Epoch_A2,9.8,112.0534,112.0534,0,schema_A
29,Epoch_A2,9.8,117.4643,117.4643,0,schema_A
30,Epoch_A2,9.8,122.7127,122.7127,0,schema_A
31,Epoch_A2,9.8,127.8849,127.8849,0,schema_A
32,Epoch_A2,9.8,133.058,133.058,0,schema_A
33,Epoch_A2,9.8,138.3344,138.3344,0,schema_A
34,Epoch_A2,9.8,143.6754,143.6754,0,schema_A
35,Epoch_A2,9.8,149.2047,149.2047,0,schema_A
36,Epoch_A2,9.8,154.8547,154.8547,0,schema_A
37,Epoch_A2,9.8,160.3368,160.3368,0,schema_A
38,Epoch_A2,9.8,165.747,165.747,0,schema_A
39,Epoch_A2,9.8,171.1187,171.1187,0,schema_A
40,Epoch_A2,9.8,176.3449,176.3449,0,schema_A
