step,epoch,gravity,pred_x,actual_x,error,active_schema
36,Epoch_A1,9.8,153.5929,153.5929,0.0054,schema_A
37,Epoch_A1,9.8,159.2754,159.2754,0.0051,schema_A
38,Epoch_A1,9.8,165.0638,165.0638,0.0047,schema_A
39,Epoch_A1,9.8,170.7419,170.7419,0.0049,schema_A
40,Epoch_A1,9.8,176.5764,176.5764,0.0047,schema_A
1,Epoch_B,4.2,0.6815,-0.6815,1.9325,schema_A
2,Epoch_B,4.2,-0.5939,-1.8527,1.7849,schema_A
3,Epoch_B,4.2,-2.2934,-3.3561,1.5074,schema_A
4,Epoch_B,4.2,-4.0501,-5.1578,1.5713,schema_A
5,Epoch_B,4.2,-6.2993,-7.007,1.0058,schema_A
6,Epoch_B,4.2,-8.0481,-9.0357,1.402,schema_A
7,Epoch_B,4.2,-10.4903,-10.9488,0.6535,schema_A
8,Epoch_B,4.2,-12.0678,-13.0056,1.3315,schema_A
9,Epoch_B,4.2,-14.2982,-15.1273,1.1774,schema_A
10,Epoch_B,4.2,-16.5311,-17.2455,1.0153,schema_B
11,Epoch_B,4.2,-19.7871,-19.3203,0.6653,schema_B
12,Epoch_B,4.2,-22.0313,-21.6424,0.5549,schema_B
13,Epoch_B,4.2,-24.1379,-23.7678,0.5282,schema_B
14,Epoch_B,4.2,-26.2437,-25.9557,0.4127,schema_B
15,Epoch_B,4.2,-28.2191,-27.967,0.361,schema_B
16,Epoch_B,4.2,-30.3717,-30.1746,0.2838,schema_B
17,Epoch_B,4.2,-32.3535,-32.1695,0.2648,schema_B
18,Epoch_B,4.2,-34.5644,-34.4231,0.2054,schema_B
19,Epoch_B,4.2,-36.8034,-36.6677,0.1963,schema_B
20,Epoch_B,4.2,-38.9273,-38.8123,0.1677,schema_B
21,Epoch_B,4.2,-40.867,-40.7736,0.136,schema_B
22,Epoch_B,4.2,-42.9775,-42.9049,0.1077,schema_B
23,Epoch_B,4.2,-45.02,-44.9528,0.0995,schema_B
24,Epoch_B,4.2,-46.9967,-46.9418,0.0817,schema_B
25,Epoch_B,4.2,-49.0742,-49.0289,0.0688,schema_B
26,Epoch_B,4.2,-51.0982,-51.0578,0.0625,schema_B
27,Epoch_B,4.2,-53.0434,-53.01,0.0522,schema_B
28,Epoch_B,4.2,-55.0174,-54.99,0.0438,schema_B
29,Epoch_B,4.2,-56.8813,-56.8577,0.0384,schema_B
30,Epoch_B,4.2,-58.6295,-58.6105,0.0311,schema_B
31,Epoch_B,4.2,-60.624,-60.6089,0.0266,schema_B
32,Epoch_B,4.2,-62.7031,-62.6885,0.0262,schema_B
33,Epoch_B,4.2,-64.7444,-64.7315,0.0232,schema_B
34,Epoch_B,4.2,-66.676,-66.6652,0.0208,schema_B
35,Epoch_B,4.2,-68.8389,-68.8301,0.018,schema_B
36,Epoch_B,4.2,-70.8933,-70.885,0.0173,schema_B
37,Epoch_B,4.2,-72.9046,-72.8979,0.0144,schema_B
38,Epoch_B,4.2,-74.8122,-74.8066,0.013,schema_B
39,Epoch_B,4.2,-76.7447,-76.7402,0.0104,schema_B
40,Epoch_B,4.2,-78.9626,-78.9587,0.0108,schema_B
1,Epoch_A2,9.8,0.4435,0.4435,0,schema_A
2,Epoch_A2,9.8,1.6004,1.6004,0,schema_A
3,Epoch_A2,9.8,3.2752,3.2752,0,schema_A
4,Epoch_A2,9.8,5.2795,5.2795,0,schema_A
5,Epoch_A2,9.8,7.6718,7.6718,0,schema_A
6,Epoch_A2,9.8,10.5428,10.5428,0,schema_A
7,Epoch_A2,9.8,13.7776,13.7776,0,schema_A
8,Epoch_A2,9.8,17.4404,17.4404,0,schema_A
9,Epoch_A2,9.8,21.3525,21.3525,0,schema_A
10,Epoch_A2,9.8,25.2691,25.2691,0,schema_A
11,Epoch_A2,9.8,29.486,29.486,0,schema_A
12,Epoch_A2,9.8,34.0306,34.0306,0,schema_A
13,Epoch_A2,9.8,38.4771,38.4771,0,schema_A
14,Epoch_A2,9.8,42.8605,42.8605,0,schema_A
15,Epoch_A2,9.8,47.5677,47.5677,0,schema_A
16,Epoch_A2,9.8,52.3995,52.3995,0,schema_A
17,Epoch_A2,9.8,57.1999,57.1999,0,schema_A
18,Epoch_A2,9.8,61.9803,61.9803,0,schema_A
19,Epoch_A2,9.8,66.7259,66.7259,0,schema_A
20,Epoch_A2,9.8,71.3286,71.3286,0,schema_A
21,Epoch_A2,9.8,75.945,75.945,0,schema_A
22,Epoch_A2,9.8,80.7938,80.7938,0,schema_A
23,Epoch_A2,9.8,85.9078,85.9078,0,schema_A
24,Epoch_A2,9.8,90.9443,90.9443,0,schema_A
25,Epoch_A2,9.8,96.0295,96.0295,0,schema_A
26,Epoch_A2,9.8,101.1318,101.1318,0,schema_A
27,Epoch_A2,9.8,106.0613,106.0613,0,schema_A
28,Epoch_A2,9.8,110.8681,110.8681,0,schema_A
29,Epoch_A2,9.8,115.8992,115.8992,0,schema_A
30,Epoch_A2,9.8,121.1062,121.1062,0,schema_A
31,Epoch_A2,9.8,126.3893,126.3893,0,schema_A
32,Epoch_A2,9.8,131.4728,131.4728,0,schema_A
33,Epoch_A2,9.8,136.7281,136.7281,0,schema_A
34,Epoch_A2,9.8,141.9906,141.9906,0,schema_A
35,Epoch_A2,9.8,147.2533,147.2533,0,schema_A
36,Epoch_A2,9.8,152.5349,152.5349,0,schema_A
37,Epoch_A2,9.8,157.9306,157.9306,0,schema_A
38,Epoch_A2,9.8,163.1255,163.1255,0,schema_A
39,Epoch_A2,9.8,168.5104,168.5104,0,schema_A
40,Epoch_A2,9.8,174.0626,174.0626,0,schema_A
