step,epoch,gravity,pred_x,actual_x,error,active_schema
15,Epoch_B,4.2,-26.9695,-26.8075,0.234,schema_B
16,Epoch_B,4.2,-28.9797,-28.8494,0.19,schema_B
17,Epoch_B,4.2,-31.0051,-30.8911,0.1655,schema_B
18,Epoch_B,4.2,-33.0818,-32.9849,0.142,schema_B
19,Epoch_B,4.2,-35.1701,-35.0857,0.1253,schema_B
20,Epoch_B,4.2,-37.1716,-37.0995,0.1067,schema_B
21,Epoch_B,4.2,-39.1484,-39.0896,0.0883,schema_B
22,Epoch_B,4.2,-40.989,-40.9397,0.0753,schema_B
23,Epoch_B,4.2,-43.0336,-42.9946,0.0597,schema_B
24,Epoch_B,4.2,-45.2952,-45.2583,0.0569,schema_B
25,Epoch_B,4.2,-47.4648,-47.4303,0.0528,schema_B
26,Epoch_B,4.2,-49.6618,-49.6336,0.0443,schema_B
27,Epoch_B,4.2,-51.9078,-51.8835,0.0382,schema_B
28,Epoch_B,4.2,-54.2478,-54.2267,0.0361,schema_B
29,Epoch_B,4.2,-56.4629,-56.4443,0.031,schema_B
30,Epoch_B,4.2,-58.6792,-58.6642,0.0268,schema_B
31,Epoch_B,4.2,-60.9005,-60.8877,0.0233,schema_B
32,Epoch_B,4.2,-63.2015,-63.1906,0.021,schema_B
33,Epoch_B,4.2,-65.5854,-65.5758,0.0181,schema_B
34,Epoch_B,4.2,-67.917,-67.9086,0.0171,schema_B
35,Epoch_B,4.2,-70.2248,-70.2177,0.0149,schema_B
36,Epoch_B,4.2,-72.4001,-72.3942,0.0134,schema_B
37,Epoch_B,4.2,-74.7891,-74.7843,0.012,schema_B
38,Epoch_B,4.2,-77.2303,-77.2259,0.0108,schema_B
39,Epoch_B,4.2,-79.4781,-79.4742,0.0104,schema_B
40,Epoch_B,4.2,-81.7957,-81.7927,0.0099,schema_B
1,Epoch_A2,9.8,0.4367,0.4367,0,schema_A
2,Epoch_A2,9.8,1.5062,1.5062,0,schema_A
3,Epoch_A2,9.8,3.2586,3.2586,0,schema_A
4,Epoch_A2,9.8,5.4537,5.4537,0,schema_A
5,Epoch_A2,9.8,8.0863,8.0863,0,schema_A
6,Epoch_A2,9.8,11.01,11.01,0,schema_A
7,Epoch_A2,9.8,14.0877,14.0877,0,schema_A
8,Epoch_A2,9.8,17.3688,17.3688,0,schema_A
9,Epoch_A2,9.8,21.0956,21.0956,0,schema_A
10,Epoch_A2,9.8,25.119,25.119,0,schema_A
11,Epoch_A2,9.8,29.4376,29.4376,0,schema_A
12,Epoch_A2,9.8,33.7841,33.7841,0,schema_A
13,Epoch_A2,9.8,38.2627,38.2627,0,schema_A
14,Epoch_A2,9.8,42.7494,42.7494,0,schema_A
15,Epoch_A2,9.8,47.412,47.412,0,schema_A
16,Epoch_A2,9.8,52.0955,52.0955,0,schema_A
17,Epoch_A2,9.8,56.9765,56.9765,0,schema_A
18,Epoch_A2,9.8,61.8821,61.8821,0,schema_A
19,Epoch_A2,9.8,66.8464,66.8464,0,schema_A
20,Epoch_A2,9.8,71.8777,71.8777,0,schema_A
21,Epoch_A2,9.8,76.865,76.865,0,schema_A
22,Epoch_A2,9.8,82.0854,82.0854,0,schema_A
23,Epoch_A2,9.8,87.176,87.176,0,schema_A
24,Epoch_A2,9.8,92.2623,92.2623,0,schema_A
25,Epoch_A2,9.8,97.482,97.482,0,schema_A
26,Epoch_A2,9.8,102.6036,102.6036,0,schema_A
27,Epoch_A2,9.8,107.5385,107.5385,0,schema_A
28,Epoch_A2,9.8,112.4892,112.4892,0,schema_A
29,Epoch_A2,9.8,117.3432,117.3432,0,schema_A
30,Epoch_A2,9.8,122.1841,122.1841,0,schema_A
31,Epoch_A2,9.8,127.2788,127.2788,0,schema_A
32,Epoch_A2,9.8,132.5541,132.5541,0,schema_A
33,Epoch_A2,9.8,137.6824,137.6824,0,schema_A
34,Epoch_A2,9.8,142.9977,142.9977,0,schema_A
35,Epoch_A2,9.8,148.4374,148.4374,0,schema_A
36,Epoch_A2,9.8,154.0181,154.0181,0,schema_A
37,Epoch_A2,9.8,159.469,159.469,0,schema_A
38,Epoch_A2,9.8,165.077,165.077,0,schema_A
39,Epoch_A2,9.8,170.4521,170.4521,0,schema_A
40,Epoch_A2,9.8,175.894,175.894,0,schema_A
