step,epoch,gravity,pred_x,actual_x,error,active_schema
22,Epoch_B,4.2,-43.064,-43.0133,0.0763,schema_B
23,Epoch_B,4.2,-45.1291,-45.089,0.062,schema_B
24,Epoch_B,4.2,-47.2956,-47.2632,0.0507,schema_B
25,Epoch_B,4.2,-49.538,-49.5091,0.0459,schema_B
26,Epoch_B,4.2,-51.8253,-51.8,0.041,schema_B
27,Epoch_B,4.2,-53.896,-53.874,0.0348,schema_B
28,Epoch_B,4.2,-55.9856,-55.9686,0.0285,schema_B
29,Epoch_B,4.2,-58.028,-58.0134,0.0259,schema_B
30,Epoch_B,4.2,-60.0384,-60.0264,0.0223,schema_B
31,Epoch_B,4.2,-61.9404,-61.9303,0.0191,schema_B
32,Epoch_B,4.2,-64.0203,-64.0122,0.0158,schema_B
33,Epoch_B,4.2,-65.9684,-65.9609,0.0157,schema_B
34,Epoch_B,4.2,-67.7792,-67.7732,0.0146,schema_B
35,Epoch_B,4.2,-69.6469,-69.6421,0.0119,schema_B
36,Epoch_B,4.2,-71.4917,-71.4876,0.0106,schema_B
37,Epoch_B,4.2,-73.4972,-73.4937,0.0099,schema_B
38,Epoch_B,4.2,-75.5128,-75.5096,0.01,schema_B
39,Epoch_B,4.2,-77.4955,-77.4928,0.0085,schema_B
40,Epoch_B,4.2,-79.6516,-79.6493,0.0076,schema_B
1,Epoch_A2,9.8,0.8417,0.8417,0,schema_A
2,Epoch_A2,9.8,2.4266,2.4266,0,schema_A
3,Epoch_A2,9.8,4.3408,4.3408,0,schema_A
4,Epoch_A2,9.8,6.8298,6.8298,0,schema_A
5,Epoch_A2,9.8,9.7251,9.7251,0,schema_A
6,Epoch_A2,9.8,12.7431,12.7431,0,schema_A
7,Epoch_A2,9.8,16.167,16.167,0,schema_A
8,Epoch_A2,9.8,19.8832,19.8832,0,schema_A
9,Epoch_A2,9.8,23.6311,23.6311,0,schema_A
10,Epoch_A2,9.8,27.7409,27.7409,0,schema_A
11,Epoch_A2,9.8,31.7891,31.7891,0,schema_A
12,Epoch_A2,9.8,36.103,36.103,0,schema_A
13,Epoch_A2,9.8,40.4146,40.4146,0,schema_A
14,Epoch_A2,9.8,44.8956,44.8956,0,schema_A
15,Epoch_A2,9.8,49.3679,49.3679,0,schema_A
16,Epoch_A2,9.8,53.8546,53.8546,0,schema_A
17,Epoch_A2,9.8,58.4419,58.4419,0,schema_A
18,Epoch_A2,9.8,63.2092,63.2092,0,schema_A
19,Epoch_A2,9.8,68.0305,68.0305,0,schema_A
20,Epoch_A2,9.8,72.9852,72.9852,0,schema_A
21,Epoch_A2,9.8,77.8314,77.8314,0,schema_A
22,Epoch_A2,9.8,82.8196,82.8196,0,schema_A
23,Epoch_A2,9.8,87.8802,87.8802,0,schema_A
24,Epoch_A2,9.8,93.1009,93.1009,0,schema_A
25,Epoch_A2,9.8,98.2472,98.2472,0,schema_A
26,Epoch_A2,9.8,103.5765,103.5765,0,schema_A
27,Epoch_A2,9.8,108.8872,108.8872,0,schema_A
28,Epoch_A2,9.8,113.9958,113.9958,0,schema_A
29,Epoch_A2,9.8,118.9172,118.9172,0,schema_A
30,Epoch_A2,9.8,123.9732,123.9732,0,schema_A
31,Epoch_A2,9.8,129.1062,129.1062,0,schema_A
32,Epoch_A2,9.8,134.0921,134.0921,0,schema_A
33,Epoch_A2,9.8,139.2184,139.2184,0,schema_A
34,Epoch_A2,9.8,144.4294,144.4294,0,schema_A
35,Epoch_A2,9.8,149.4439,149.4439,0,schema_A
36,Epoch_A2,9.8,154.6511,154.6511,0,schema_A
37,Epoch_A2,9.8,159.9665,159.9665,0,schema_A
38,Epoch_A2,9.8,165.2221,165.2221,0,schema_A
39,Epoch_A2,9.8,170.4092,170.4092,0,schema_A
40,Epoch_A2,9.8,175.4905,175.4905,0,schema_A
