step,epoch,gravity,pred_x,actual_x,error,active_schema
14,Epoch_B,4.2,-28.4117,-28.2004,0.3032,schema_B
15,Epoch_B,4.2,-30.8192,-30.6455,0.251,schema_B
16,Epoch_B,4.2,-33.2553,-33.1131,0.2055,schema_B
17,Epoch_B,4.2,-35.509,-35.387,0.1779,schema_B
18,Epoch_B,4.2,-37.7699,-37.6744,0.1404,schema_B
19,Epoch_B,4.2,-40.0487,-39.9669,0.1207,schema_B
20,Epoch_B,4.2,-42.4931,-42.4234,0.1038,schema_B
21,Epoch_B,4.2,-44.6864,-44.6229,0.0955,schema_B
22,Epoch_B,4.2,-46.9017,-46.8534,0.073,schema_B
23,Epoch_B,4.2,-49.3268,-49.2851,0.0639,schema_B
24,Epoch_B,4.2,-51.8744,-51.8358,0.0596,schema_B
25,Epoch_B,4.2,-54.2819,-54.2474,0.0545,schema_B
26,Epoch_B,4.2,-56.4711,-56.4434,0.0437,schema_B
27,Epoch_B,4.2,-58.4659,-58.4444,0.0362,schema_B
28,Epoch_B,4.2,-60.6431,-60.6265,0.0286,schema_B
29,Epoch_B,4.2,-62.7131,-62.6977,0.0272,schema_B
30,Epoch_B,4.2,-64.9454,-64.933,0.0229,schema_B
31,Epoch_B,4.2,-67.2712,-67.2598,0.022,schema_B
32,Epoch_B,4.2,-69.6677,-69.6576,0.0183,schema_B
33,Epoch_B,4.2,-72.1491,-72.1402,0.0176,schema_B
34,Epoch_B,4.2,-74.7022,-74.6944,0.016,schema_B
35,Epoch_B,4.2,-77.2027,-77.1958,0.0145,schema_B
36,Epoch_B,4.2,-79.5438,-79.5382,0.0133,schema_B
37,Epoch_B,4.2,-81.7748,-81.7703,0.0108,schema_B
38,Epoch_B,4.2,-83.8698,-83.8661,0.0102,schema_B
39,Epoch_B,4.2,-85.8169,-85.814,0.0092,schema_B
40,Epoch_B,4.2,-87.6669,-87.6646,0.0085,schema_B
1,Epoch_A2,9.8,0.6012,0.6012,0,schema_A
2,Epoch_A2,9.8,1.7867,1.7867,0,schema_A
3,Epoch_A2,9.8,3.3548,3.3548,0,schema_A
4,Epoch_A2,9.8,5.3031,5.3031,0,schema_A
5,Epoch_A2,9.8,7.5728,7.5728,0,schema_A
6,Epoch_A2,9.8,10.1859,10.1859,0,schema_A
7,Epoch_A2,9.8,13.2186,13.2186,0,schema_A
8,Epoch_A2,9.8,16.3801,16.3801,0,schema_A
9,Epoch_A2,9.8,19.637,19.637,0,schema_A
10,Epoch_A2,9.8,23.3345,23.3345,0,schema_A
11,Epoch_A2,9.8,27.0309,27.0309,0,schema_A
12,Epoch_A2,9.8,30.9281,30.9281,0,schema_A
13,Epoch_A2,9.8,35.155,35.155,0,schema_A
14,Epoch_A2,9.8,39.3798,39.3798,0,schema_A
15,Epoch_A2,9.8,43.7055,43.7055,0,schema_A
16,Epoch_A2,9.8,48.2474,48.2474,0,schema_A
17,Epoch_A2,9.8,52.769,52.769,0,schema_A
18,Epoch_A2,9.8,57.5135,57.5135,0,schema_A
19,Epoch_A2,9.8,62.1555,62.1555,0,schema_A
20,Epoch_A2,9.8,66.7584,66.7584,0,schema_A
21,Epoch_A2,9.8,71.397,71.397,0,schema_A
22,Epoch_A2,9.8,76.0844,76.0844,0,schema_A
23,Epoch_A2,9.8,80.6918,80.6918,0,schema_A
24,Epoch_A2,9.8,85.5614,85.5614,0,schema_A
25,Epoch_A2,9.8,90.6429,90.6429,0,schema_A
26,Epoch_A2,9.8,95.7653,95.7653,0,schema_A
27,Epoch_A2,9.8,101.034,101.034,0,schema_A
28,Epoch_A2,9.8,106.3108,106.3108,0,schema_A
29,Epoch_A2,9.8,111.6104,111.6104,0,schema_A
30,Epoch_A2,9.8,117.0882,117.0882,0,schema_A
31,Epoch_A2,9.8,122.463,122.463,0,schema_A
32,Epoch_A2,9.8,127.9694,127.9694,0,schema_A
33,Epoch_A2,9.8,133.5818,133.5818,0,schema_A
34,Epoch_A2,9.8,139.2957,139.2957,0,schema_A
35,Epoch_A2,9.8,145.119,145.119,0,schema_A
36,Epoch_A2,9.8,150.7192,150.7192,0,schema_A
37,Epoch_A2,9.8,156.3049,156.3049,0,schema_A
38,Epoch_A2,9.8,161.9216,161.9216,0,schema_A
39,Epoch_A2,9.8,167.4289,167.4289,0,schema_A
40,Epoch_A2,9.8,172.8232,172.8232,0,schema_A
