step,epoch,gravity,pred_x,actual_x,error,active_schema
31,Epoch_A2,9.8,135.4146,135.4146,0,schema_A
32,Epoch_A2,9.8,140.9332,140.9332,0,schema_A
33,Epoch_A2,9.8,146.3977,146.3977,0,schema_A
34,Epoch_A2,9.8,151.7206,151.7206,0,schema_A
35,Epoch_A2,9.8,156.8941,156.8941,0,schema_A
36,Epoch_A2,9.8,162.1222,162.1222,0,schema_A
37,Epoch_A2,9.8,167.4814,167.4814,0,schema_A
38,Epoch_A2,9.8,172.907,172.907,0,schema_A
39,Epoch_A2,9.8,178.3995,178.3995,0,schema_A
40,Epoch_A2,9.8,184.0201,184.0201,0,schema_A
